"Marka","Model","Araç Paketi","Motor Gücü","Motor Hacmi","Fiyat"
"Porsche","Panamera","Panamera 4S Diesel","200-500 hp","2000 cm³’ten fazla","8600000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","2425000"
"Porsche","Panamera","Panamera 4","200-500 hp","2000 cm³’ten fazla","3500500"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","5750000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","2760000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","3575000"
"Porsche","Panamera","Panamera 4S","200-500 hp","2000 cm³’ten fazla","2600000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","5750000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","3850000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","3250000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","3550000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","2160000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","2899000"
"Porsche","Panamera","Panamera S Hybrid","200-500 hp","2000 cm³’ten fazla","3675000"
"Porsche","Panamera","Panamera 4S","200-500 hp","2000 cm³’ten fazla","3250000"
"Porsche","Panamera","Panamera 4 Platinum Edition","200-500 hp","2000 cm³’ten fazla","13090000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","3145000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","2940000"
"Porsche","Panamera","Panamera Diesel","200-500 hp","2000 cm³’ten fazla","5000000"
"Porsche","Panamera","Panamera GTS","500 hp'ten fazla","2000 cm³’ten fazla","7650000"
"Porsche","Panamera","Panamera 4S","200-500 hp","2000 cm³’ten fazla","3399000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8350000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5450000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7550000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4885000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","7750000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6750000"
"Porsche","Taycan","Turbo S Cross Turismo","500 hp'ten fazla","Elektrikli Motor","9750000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6550000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6889000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4850000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6750000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5750000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5375000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5625000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","4980000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6500000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5100000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6275000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7900000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7500000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6600000"
"Porsche","Taycan","Turbo","200-500 hp","Elektrikli Motor","9250000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6050000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6750000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7050000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7550000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5200000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6150000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6500000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6890000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6500000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5500000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6740900"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8500000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6399000"
"Porsche","Taycan","4S","500 hp'ten fazla","Elektrikli Motor","5474000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","9450000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6250000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","11000000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5690000"
"Porsche","Taycan","GTS Sport Turismo","500 hp'ten fazla","Elektrikli Motor","12900000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4950000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6480000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","5950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5650000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6650000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","4850000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6300000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6595000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6450000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5750000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","6725000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5750000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5850000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","7000000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","6575000"
"Porsche","Taycan","4S Performance","500 hp'ten fazla","Elektrikli Motor","5800000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","5700000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","7490000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5900000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5150000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8600000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4990000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","7000000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","9650000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6350000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","5945000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5990000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7100000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5950000"
"Porsche","Taycan","4S","500 hp'ten fazla","Elektrikli Motor","5600000"
"Porsche","Taycan","GTS Sport Turismo","500 hp'ten fazla","Elektrikli Motor","10750000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8600000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","5750000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6750000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5218000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6690000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5255000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","5600000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5650000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6295000"
"Porsche","Taycan","GTS","500 hp'ten fazla","Elektrikli Motor","9150000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","4850000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5490000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7800000"
"Porsche","Taycan","GTS","500 hp'ten fazla","Elektrikli Motor","10500000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6375000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7250000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","8850000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6700000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5950000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5620000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6000000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5225000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6850000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5225000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6800000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","4850000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5200000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6150000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","4800000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7200000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","7561000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5150000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5470000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5900000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6520000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5450000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4950000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","5850000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","11200000"
"Porsche","Taycan","4S","500 hp'ten fazla","Elektrikli Motor","5500000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5500000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","5950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5850000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5575000"
"Porsche","Taycan","Turbo S","200-500 hp","Elektrikli Motor","7750000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4590000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6650000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5900000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","5550000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6725000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","5250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5550000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6500000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5750000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8550000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6290000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6210000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","7650000"
"Porsche","Taycan","Turbo S","200-500 hp","Elektrikli Motor","7100900"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6200000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5190000"
"Porsche","Taycan","Turbo S","200-500 hp","Elektrikli Motor","7050000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5690000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4970000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5150000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6150000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4990000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5400000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","6290000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7000000"
"Porsche","Taycan","4S","500 hp'ten fazla","Elektrikli Motor","6650000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6200000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6250000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7100000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6175000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","11350000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5150000"
"Porsche","Taycan","Turbo","200-500 hp","Elektrikli Motor","6800000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6875000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7950000"
"Porsche","Taycan","4S","500 hp'ten fazla","Elektrikli Motor","6780000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5600000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5175000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5100000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6295000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6550000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6850000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6950000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7750000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8350000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8000000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7000000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6850000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6750000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6700000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6900000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","5950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6500000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5600000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5544000"
"Porsche","Taycan","GTS","500 hp'ten fazla","Elektrikli Motor","8950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5450000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7150000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6550000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6100000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6150000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5750000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6500000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5975000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5100000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4800000"
"Porsche","Taycan","Turbo","200-500 hp","Elektrikli Motor","6300000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5150063"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5450000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5450000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","7150000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6185000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6100000"
"Porsche","Taycan","Turbo S","200-500 hp","Elektrikli Motor","6950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5475000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5675000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6700000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5249950"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5225000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4998000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6245000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5400000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6250000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","6700000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7700000"
"Porsche","Taycan","4S","500 hp'ten fazla","Elektrikli Motor","8500000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","7500000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7350000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5990000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","5900000"
"Porsche","Taycan","GTS","500 hp'ten fazla","Elektrikli Motor","8900000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5950000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6250000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5290000"
"Porsche","Taycan","4S","500 hp'ten fazla","Elektrikli Motor","7250000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5550000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7450000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6150000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8500000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6350000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7150000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5390000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4825000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6000000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7195000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","4790000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5150000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6650000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","4850000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6200000"
"Porsche","Taycan","4S Sport Turismo","200-500 hp","Elektrikli Motor","7390000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6849999"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6130000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4950000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5275000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6350000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4850000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7490000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","7400000"
"Porsche","Taycan","4S Cross Turismo","500 hp'ten fazla","Elektrikli Motor","7400000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6700000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6435000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6600000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","5250000"
"Porsche","Taycan","Taycan","200-500 hp","Elektrikli Motor","6950000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7000000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","6750000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","5899900"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6000000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5100000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5570000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6100000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7350000"
"Porsche","Taycan","4S","500 hp'ten fazla","Elektrikli Motor","5650000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6970000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4875000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7900000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","5700000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","7500000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8500000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","8500000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5100000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6850000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6875000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5275000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","5925000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6500000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7500000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5850000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4695000"
"Porsche","Taycan","4 Cross Turismo","200-500 hp","Elektrikli Motor","6250000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","7850000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5200000"
"Porsche","Taycan","Turbo S","500 hp'ten fazla","Elektrikli Motor","6450000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5000000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","4800000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","7100000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","5950000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","5380000"
"Porsche","Taycan","4S","500 hp'ten fazla","Elektrikli Motor","6750000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6150000"
"Porsche","Taycan","Turbo","500 hp'ten fazla","Elektrikli Motor","7050000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6750000"
"Porsche","Taycan","4S Performance Plus","500 hp'ten fazla","Elektrikli Motor","6190000"
